date,temperature,humidity,luminosity
2019-11-27 16:39:51.708,24.6,25.9,70
2019-11-27 16:39:49.434,24.7,26.0,68
2019-11-27 16:39:47.158,24.6,25.9,65
2019-11-27 16:39:44.880,24.6,25.9,75
2019-11-27 16:39:42.602,24.6,25.9,75
2019-11-27 16:39:40.330,24.6,25.9,75
2019-11-27 16:39:38.052,24.6,25.9,75
2019-11-27 16:39:35.776,24.6,25.9,75
2019-11-27 16:39:33.498,24.6,26.0,75
2019-11-27 16:39:31.224,24.6,26.0,75
2019-11-27 16:39:28.948,24.7,26.0,75
2019-11-27 16:39:26.671,24.7,26.0,75
2019-11-27 16:39:24.397,24.7,26.0,74
2019-11-27 16:39:22.120,24.7,25.9,75
2019-11-27 16:39:19.842,24.6,25.8,75
2019-11-27 16:39:17.565,24.7,25.9,75
2019-11-27 16:39:15.292,24.7,25.9,73
2019-11-27 16:39:13.015,24.6,25.7,77
2019-11-27 16:39:10.738,24.7,25.8,74
2019-11-27 16:39:08.460,24.7,25.7,73
2019-11-27 16:39:06.187,24.6,25.6,73
2019-11-27 16:39:03.909,24.7,25.7,74
2019-11-27 16:39:01.633,24.7,25.7,74
2019-11-27 16:38:59.359,24.6,25.6,74
2019-11-27 16:38:57.082,24.7,25.7,73
2019-11-27 16:38:54.805,24.7,25.7,72
2019-11-27 16:38:52.527,24.7,25.7,74
2019-11-27 16:38:50.255,24.7,25.7,75
2019-11-27 16:38:47.977,24.7,25.7,72
2019-11-27 16:38:45.700,24.7,25.7,72
2019-11-27 16:38:43.427,24.7,25.7,74
2019-11-27 16:38:41.149,24.7,25.7,75
2019-11-27 16:38:38.872,24.7,25.7,72
2019-11-27 16:38:36.595,24.7,25.7,72
2019-11-27 16:38:34.321,24.7,25.7,70
2019-11-27 16:38:32.044,24.7,25.8,69
2019-11-27 16:38:29.768,24.7,25.8,70
2019-11-27 16:38:27.494,24.7,25.8,68
2019-11-27 16:38:25.216,24.7,25.8,70
2019-11-27 16:38:22.939,24.7,25.8,70
2019-11-27 16:38:20.662,24.7,25.8,69
2019-11-27 16:38:18.389,24.7,25.9,70
2019-11-27 16:38:16.112,24.7,25.9,68
2019-11-27 16:38:13.834,24.7,26.0,70
2019-11-27 16:38:11.557,24.7,26.0,69
2019-11-27 16:38:09.283,24.7,26.0,68
2019-11-27 16:38:07.005,24.7,26.0,70
2019-11-27 16:38:04.729,24.7,26.0,70
2019-11-27 16:38:02.455,24.7,26.0,73
2019-11-27 16:38:00.179,24.7,26.0,72
2019-11-27 16:37:57.901,24.7,26.0,72
2019-11-27 16:37:55.623,24.7,26.0,73
2019-11-27 16:37:53.350,24.7,26.1,73
